time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource,loc_name,loc_admin1,loc_admin2,loc_cc
31:51.2,36.279,-97.51,6.1,2.8,ml,,,,0.72,us,us10002m1m,2015-09-02T22:37:21.040Z,"19km W of Perry, Oklahoma",earthquake,2,7.9,,,reviewed,tul,tul,Perry,Oklahoma,Noble County,US
44:12.3,35.7501,-97.3627,5,2.5,ml,,66,,0.63,us,us10002m8i,2015-09-02T22:37:21.040Z,"15km NE of Edmond, Oklahoma",earthquake,1.2,5.3,,,reviewed,tul,tul,Guthrie,Oklahoma,Logan County,US
08:28.0,35.7457,-97.3682,5.966,2.3,ml,,80,,0.5,us,us10002m8k,2015-09-02T22:37:21.040Z,"14km NE of Edmond, Oklahoma",earthquake,1.3,3.4,,,reviewed,tul,tul,Edmond,Oklahoma,Oklahoma County,US
02:06.2,35.7516,-97.355,6.126,2.4,ml,,56,,0.65,us,us10002m8r,2015-09-02T22:37:21.040Z,"15km NE of Edmond, Oklahoma",earthquake,1.5,6.7,,,reviewed,tul,tul,Guthrie,Oklahoma,Logan County,US
03:03.2,36.5373,-97.7295,4.994,3,ml,,85,,0.69,us,us10002m2t,2015-09-02T22:37:21.040Z,"20km NE of Enid, Oklahoma",earthquake,1.2,7.3,,,reviewed,tul,tul,Enid,Oklahoma,Garfield County,US
49:06.8,36.5909,-97.5649,5.961,3.1,ml,,,,0.83,us,us10002m5e,2015-09-02T22:37:22.040Z,"24km WSW of Tonkawa, Oklahoma",earthquake,2,7.8,,,reviewed,tul,tul,Tonkawa,Oklahoma,Kay County,US
18:00.0,35.7541,-97.3599,6.191,2.9,ml,,80,,0.46,us,us10002m5w,2015-09-02T22:37:22.040Z,"15km NE of Edmond, Oklahoma",earthquake,1.7,7.5,,,reviewed,tul,tul,Guthrie,Oklahoma,Logan County,US
04:38.7,36.4714,-98.1441,6.197,2.9,ml,,198,,0.67,us,us10002m65,2015-09-02T22:37:22.040Z,"14km SE of Helena, Oklahoma",earthquake,3,7.8,,,reviewed,tul,tul,Helena,Oklahoma,Alfalfa County,US
35:19.7,36.6779,-98.1617,5,3.4,mwr,,219,,0.64,us,us10002m68,2015-09-02T22:37:22.040Z,"17km NNE of Helena, Oklahoma",earthquake,2,7,0.06,27,reviewed,tul,us,Helena,Oklahoma,Alfalfa County,US
24:50.7,35.7469,-97.3719,5.511,2.2,ml,,61,,0.52,us,us10002m8w,2015-09-02T22:37:22.040Z,"14km NE of Edmond, Oklahoma",earthquake,1.4,5.8,,,reviewed,tul,tul,Edmond,Oklahoma,Oklahoma County,US
55:25.2,36.2891,-97.5238,6.812,2.9,ml,,79,,0.76,us,us10002mem,2015-09-02T22:37:22.040Z,"21km W of Perry, Oklahoma",earthquake,1.6,6.9,,,reviewed,tul,tul,Perry,Oklahoma,Noble County,US
37:15.4,36.2889,-97.5203,6.481,3.3,ml,,78,,0.4,us,us10002m7g,2015-09-02T22:37:22.040Z,"20km W of Perry, Oklahoma",earthquake,1.5,7.8,,,reviewed,tul,tul,Perry,Oklahoma,Noble County,US
36:50.7,36.0789,-97.5853,5.642,3.1,ml,,84,,0.28,us,us10002mej,2015-09-02T22:37:23.040Z,"14km N of Crescent, Oklahoma",earthquake,1.5,7.7,,,reviewed,tul,tul,Crescent,Oklahoma,Logan County,US
38:25.4,36.3203,-96.8228,3.41,3.1,ml,,93,,0.51,us,us10002mei,2015-09-02T22:37:23.040Z,"2km SW of Pawnee, Oklahoma",earthquake,1.5,7.2,,,reviewed,tul,tul,Pawnee,Oklahoma,Pawnee County,US
56:47.7,36.2771,-97.5044,6.681,2.8,ml,,74,,0.3,us,us10002mf3,2015-09-02T22:37:23.040Z,"19km W of Perry, Oklahoma",earthquake,1.5,7.8,,,reviewed,tul,tul,Perry,Oklahoma,Noble County,US
12:37.4,36.9196,-97.8632,0.165,3.5,ml,,70,,0.67,us,us10002m9z,2015-09-02T22:37:23.040Z,"17km NW of Medford, Oklahoma",earthquake,5.1,7.6,,,reviewed,tul,tul,Medford,Oklahoma,Grant County,US
37:23.5,36.6624,-98.4464,4.575,2.7,ml,,165,,0.35,us,us10002mtp,2015-09-02T22:37:24.040Z,"12km SW of Cherokee, Oklahoma",earthquake,1.7,7.4,,,reviewed,tul,tul,Cherokee,Oklahoma,Alfalfa County,US
07:01.0,35.59,-97.3863,6.395,2.6,ml,,72,,0.57,us,us10002mhe,2015-09-02T22:37:24.040Z,"7km N of Spencer, Oklahoma",earthquake,1.2,2.6,,,reviewed,tul,tul,Spencer,Oklahoma,Oklahoma County,US
34:38.3,36.8073,-98.5399,6.248,2.9,ml,,134,,0.6,us,us10002mhy,2015-09-02T22:37:24.040Z,"11km E of Alva, Oklahoma",earthquake,4.7,7.8,,,reviewed,tul,tul,Alva,Oklahoma,Woods County,US
02:23.4,35.7443,-97.3776,5,2.9,ml,,65,,0.77,us,us10002mij,2015-09-02T22:37:25.040Z,"13km NE of Edmond, Oklahoma",earthquake,1.7,7.2,,,reviewed,tul,tul,Edmond,Oklahoma,Oklahoma County,US
22:11.5,35.5888,-97.3775,5.899,2.5,ml,,58,,0.42,us,us10002n2s,2015-09-02T22:37:25.040Z,"7km N of Spencer, Oklahoma",earthquake,1.1,3.4,,,reviewed,tul,tul,Spencer,Oklahoma,Oklahoma County,US
34:45.3,35.5882,-97.3818,6.497,2.6,ml,,64,,0.48,us,us10002n1t,2015-09-02T22:37:25.040Z,"7km N of Spencer, Oklahoma",earthquake,1,2.6,,,reviewed,tul,tul,Spencer,Oklahoma,Oklahoma County,US
38:05.3,36.1155,-97.6349,2.504,2.5,ml,,110,,0.53,us,us10002n2h,2015-09-02T22:37:25.040Z,"18km NNW of Crescent, Oklahoma",earthquake,1,7.8,,,reviewed,tul,tul,Crescent,Oklahoma,Logan County,US
20:07.6,35.594,-97.373,4.3,3.3,ml,,,,0.68,us,us10002mjl,2015-09-02T22:37:25.040Z,"7km N of Spencer, Oklahoma",earthquake,2.2,6.5,,,reviewed,tul,tul,Spencer,Oklahoma,Oklahoma County,US
46:50.8,35.819,-97.441,4.8,2.8,ml,,,,0.43,us,us20002vgy,2015-09-02T22:37:25.040Z,"6km SSW of Guthrie, Oklahoma",earthquake,0.9,4.3,,,reviewed,tul,tul,Guthrie,Oklahoma,Logan County,US
05:43.0,36.7315,-98.3131,5.567,2.6,ml,,112,,0.31,us,us10002mmg,2015-09-02T22:37:25.040Z,"4km ESE of Cherokee, Oklahoma",earthquake,2.3,5.9,,,reviewed,tul,tul,Cherokee,Oklahoma,Alfalfa County,US
29:27.7,36.8069,-98.5466,7.121,2.9,ml,,135,,0.48,us,us10002mp0,2015-09-02T22:37:26.040Z,"10km E of Alva, Oklahoma",earthquake,2.7,7.7,,,reviewed,tul,tul,Alva,Oklahoma,Woods County,US
42:00.3,35.9159,-97.3133,5.079,3.2,ml,,,,0.53,us,us10002mnf,2015-09-02T22:37:26.040Z,"6km WSW of Langston, Oklahoma",earthquake,1.6,7.7,,,reviewed,tul,tul,Langston,Oklahoma,Logan County,US
39:41.6,35.4383,-96.5129,6.886,2.6,ml,,81,,0.49,us,us10002mtj,2015-09-02T22:37:26.040Z,"6km SSW of Boley, Oklahoma",earthquake,1.9,7.4,,,reviewed,tul,tul,Boley,Oklahoma,Okfuskee County,US
48:35.7,35.9149,-97.3102,5,2.7,ml,,63,,0.68,us,us10002mti,2015-09-02T22:37:26.040Z,"5km SW of Langston, Oklahoma",earthquake,1.3,7,,,reviewed,tul,tul,Langston,Oklahoma,Logan County,US
48:57.9,36.7511,-97.5888,8.047,2.5,ml,,101,,0.55,us,us10002mwx,2015-09-02T22:37:26.040Z,"14km ESE of Medford, Oklahoma",earthquake,1.4,6.9,,,reviewed,tul,tul,Medford,Oklahoma,Grant County,US
34:51.9,36.1088,-97.0716,4.211,2.5,ml,,49,,0.82,us,us10002mpw,2015-09-02T22:37:26.040Z,"1km WSW of Stillwater, Oklahoma",earthquake,1.4,7.3,,,reviewed,tul,tul,Stillwater,Oklahoma,Payne County,US
50:17.8,36.2967,-97.5377,6.314,2.5,ml,,69,,0.47,us,us10002mwd,2015-09-02T22:37:26.040Z,"22km W of Perry, Oklahoma",earthquake,1.1,7.7,,,reviewed,tul,tul,Perry,Oklahoma,Noble County,US
53:01.8,35.7444,-97.3785,5.506,2.8,ml,,65,,0.63,us,us10002mqz,2015-09-02T22:37:26.040Z,"13km NE of Edmond, Oklahoma",earthquake,1.3,4.8,,,reviewed,tul,tul,Edmond,Oklahoma,Oklahoma County,US
15:47.9,36.0912,-97.1003,3.848,3.5,mwr,,,,0.75,us,us10002mv7,2016-11-07T01:58:38.513Z,"4km SW of Stillwater, Oklahoma",earthquake,1.3,7,0.062,25,reviewed,tul,us,Stillwater,Oklahoma,Payne County,US
59:53.8,36.0707,-97.437,5.508,3.3,ml,,67,,0.74,us,us10002mx3,2015-09-02T22:37:27.040Z,"19km NE of Crescent, Oklahoma",earthquake,2.3,7.8,,,reviewed,tul,tul,Guthrie,Oklahoma,Logan County,US
56:42.3,35.5887,-97.3771,6.704,2.3,ml,,80,,0.6,us,us10002n0f,2015-09-30T00:20:50.040Z,"7km N of Spencer, Oklahoma",earthquake,0.8,2.6,,,reviewed,tul,tul,Spencer,Oklahoma,Oklahoma County,US
15:41.3,35.5877,-97.379,7.57,2.2,ml,,82,,0.48,us,us10002n0d,2015-09-30T00:20:51.040Z,"7km N of Spencer, Oklahoma",earthquake,1.2,2.2,,,reviewed,tul,tul,Spencer,Oklahoma,Oklahoma County,US
00:42.0,35.7423,-97.3742,5.136,2.6,ml,,,,0.79,us,us10002nfw,2015-09-30T00:20:51.040Z,"13km NE of Edmond, Oklahoma",earthquake,1.5,5,,,reviewed,tul,tul,Edmond,Oklahoma,Oklahoma County,US
28:37.2,36.4207,-97.3336,5,3.2,ml,,43,,0.6,us,us10002n3k,2015-09-30T00:20:51.040Z,"15km NNW of Perry, Oklahoma",earthquake,2.4,6.5,,,reviewed,tul,tul,Perry,Oklahoma,Noble County,US
43:28.4,36.5228,-98.937,0.069,2.8,ml,,110,,0.95,us,us20002we1,2015-09-30T00:20:51.040Z,"25km ENE of Mooreland, Oklahoma",earthquake,3.9,7.5,,,reviewed,tul,tul,Mooreland,Oklahoma,Woodward County,US
40:35.0,36.8242,-97.7204,4.914,3.1,ml,,,,0.77,us,us10002n4d,2015-09-30T00:20:51.040Z,"2km NNE of Medford, Oklahoma",earthquake,1.2,6.7,,,reviewed,tul,tul,Medford,Oklahoma,Grant County,US
18:57.8,36.8249,-97.725,4.365,2.5,ml,,48,,0.65,us,us100035gg,2015-09-30T00:20:52.040Z,"2km NNE of Medford, Oklahoma",earthquake,1.3,7.6,,,reviewed,tul,tul,Medford,Oklahoma,Grant County,US
19:31.6,36.2812,-97.5192,5,3.5,mwr,,,,0.69,us,us10002n6g,2015-09-30T00:20:53.040Z,"20km W of Perry, Oklahoma",earthquake,1.7,7.2,0.053,34,reviewed,tul,us,Perry,Oklahoma,Noble County,US
35:12.2,36.7527,-97.5801,7.189,2.7,ml,,61,,0.48,us,us100035gi,2015-09-30T00:20:53.040Z,"14km ESE of Medford, Oklahoma",earthquake,1.1,6.8,,,reviewed,tul,tul,Medford,Oklahoma,Grant County,US
43:54.5,36.757,-97.565,6.445,3,ml,,,,0.62,us,us10002n8a,2015-09-30T00:20:53.040Z,"16km ESE of Medford, Oklahoma",earthquake,1.3,7.3,,,reviewed,tul,tul,Medford,Oklahoma,Grant County,US
40:09.0,35.8192,-97.4448,5,2,ml,,,,0.52,us,us10002ngd,2015-09-30T00:20:54.040Z,"6km SSW of Guthrie, Oklahoma",earthquake,1.3,2.4,,,reviewed,tul,tul,Guthrie,Oklahoma,Logan County,US
05:22.7,36.293,-96.861,3.8,3.4,mwr,,,,0.63,us,us10002ncr,2015-09-30T00:20:54.040Z,"7km SW of Pawnee, Oklahoma",earthquake,3,4.1,0.06,27,reviewed,tul,us,Pawnee,Oklahoma,Pawnee County,US
58:58.2,36.068,-97.445,5,2.8,ml,,,,0.66,us,us10002ncz,2015-09-30T00:20:54.040Z,"18km NE of Crescent, Oklahoma",earthquake,2.7,7.4,,,reviewed,tul,tul,Crescent,Oklahoma,Logan County,US
01:15.0,35.7454,-97.3894,5.733,2.6,ml,,70,,0.45,us,us100035gj,2015-09-30T00:20:55.040Z,"13km NE of Edmond, Oklahoma",earthquake,0.9,3.7,,,reviewed,tul,tul,Edmond,Oklahoma,Oklahoma County,US
47:04.0,36.8689,-98.1487,5.533,2.5,ml,,109,,0.62,us,us100035h0,2015-09-30T00:20:55.040Z,"22km NE of Cherokee, Oklahoma",earthquake,1.2,4.7,,,reviewed,tul,tul,Cherokee,Oklahoma,Alfalfa County,US
57:56.6,36.281,-97.516,5.7,3.3,mwr,,,,0.51,us,us10002ne3,2015-09-30T00:20:55.040Z,"20km W of Perry, Oklahoma",earthquake,1.6,7.2,0.049,40,reviewed,tul,us,Perry,Oklahoma,Noble County,US
33:51.5,36.7615,-97.5569,5,3.1,ml,,88,,0.8,us,us10002ne9,2015-09-30T00:20:55.040Z,"16km ESE of Medford, Oklahoma",earthquake,2,7.4,,,reviewed,tul,tul,Medford,Oklahoma,Grant County,US
41:22.2,36.7328,-98.4492,4.934,2.6,ml,,121,,0.44,us,us100035hv,2015-09-30T00:20:56.040Z,"8km WSW of Cherokee, Oklahoma",earthquake,2.8,7.3,,,reviewed,tul,tul,Cherokee,Oklahoma,Alfalfa County,US
00:27.7,36.52,-98.4749,3.151,3.6,ml,,103,,0.61,us,us10002nfr,2015-09-30T00:20:56.040Z,"18km W of Helena, Oklahoma",earthquake,3,7.8,,,reviewed,tul,tul,Helena,Oklahoma,Alfalfa County,US
01:28.1,36.2893,-96.8654,3.976,2.8,ml,,108,,0.67,us,us20002vj5,2015-09-30T00:20:56.040Z,"7km SW of Pawnee, Oklahoma",earthquake,2.3,5.7,,,reviewed,tul,tul,Pawnee,Oklahoma,Pawnee County,US
24:23.2,35.5438,-97.2252,6.189,2.8,ml,,124,,0.55,us,us10002npk,2015-09-30T00:20:57.040Z,"6km NE of Choctaw, Oklahoma",earthquake,1.3,4.9,,,reviewed,tul,tul,Choctaw,Oklahoma,Oklahoma County,US
13:39.4,35.5445,-97.2261,6.597,2.9,ml,,124,,0.36,us,us10002nii,2015-09-30T00:20:57.040Z,"6km NE of Choctaw, Oklahoma",earthquake,1.8,6.4,,,reviewed,tul,tul,Choctaw,Oklahoma,Oklahoma County,US
27:50.6,36.7572,-97.5495,7.113,2.9,ml,,66,,0.28,us,us10002nnp,2015-09-30T00:20:57.040Z,"17km ESE of Medford, Oklahoma",earthquake,1.2,6.9,,,reviewed,tul,tul,Medford,Oklahoma,Grant County,US
22:56.1,36.288,-97.5209,6.403,2.8,ml,,52,,0.74,us,us10002nnl,2015-09-30T00:20:57.040Z,"20km W of Perry, Oklahoma",earthquake,1.2,7.8,,,reviewed,tul,tul,Perry,Oklahoma,Noble County,US
20:39.7,35.7446,-97.3762,5.581,3.3,ml,,51,,0.68,us,us10002nlw,2015-09-30T00:20:58.040Z,"13km NE of Edmond, Oklahoma",earthquake,2.4,5.4,,,reviewed,tul,tul,Edmond,Oklahoma,Oklahoma County,US
53:12.3,35.7443,-97.3747,5,3.1,ml,,63,,0.43,us,us20002vq0,2015-09-30T00:21:00.040Z,"13km NE of Edmond, Oklahoma",earthquake,1.2,7.6,,,reviewed,tul,tul,Edmond,Oklahoma,Oklahoma County,US
01:21.5,35.7442,-97.3767,5.732,2.8,ml,,64,,0.61,us,us20002vs0,2015-09-30T00:21:00.040Z,"13km NE of Edmond, Oklahoma",earthquake,1.5,7.4,,,reviewed,tul,tul,Edmond,Oklahoma,Oklahoma County,US
27:37.0,36.5248,-98.9872,5,2.7,ml,,278,,0.58,us,us20002w1y,2015-09-30T00:21:00.040Z,"21km ENE of Mooreland, Oklahoma",earthquake,2.5,2,,,reviewed,tul,tul,Mooreland,Oklahoma,Woodward County,US
54:27.0,35.7468,-97.3745,5.937,2.4,ml,,62,,0.54,us,us20002vsf,2015-09-30T00:21:00.040Z,"14km NE of Edmond, Oklahoma",earthquake,1.1,4.6,,,reviewed,tul,tul,Edmond,Oklahoma,Oklahoma County,US
39:49.3,36.1991,-96.7372,4.337,2.5,ml,,96,,0.33,us,us20002vse,2015-09-30T00:21:00.040Z,"10km NNW of Yale, Oklahoma",earthquake,1.8,3.8,,,reviewed,tul,tul,Yale,Oklahoma,Payne County,US
43:17.8,36.5173,-98.9869,5,2.8,ml,,225,,0.4,us,us20002vs3,2015-09-30T00:21:00.040Z,"21km ENE of Mooreland, Oklahoma",earthquake,1.6,2,,,reviewed,tul,tul,Mooreland,Oklahoma,Woodward County,US
46:59.1,36.2625,-97.6788,5.089,2.9,ml,,91,,0.28,us,us20002vrr,2015-09-30T00:21:01.040Z,"19km E of Waukomis, Oklahoma",earthquake,1.6,7.7,,,reviewed,tul,tul,Waukomis,Oklahoma,Garfield County,US
09:52.5,35.7453,-97.3759,5.795,2.7,ml,,63,,0.54,us,us20002vsh,2015-09-30T00:21:01.040Z,"13km NE of Edmond, Oklahoma",earthquake,1,6.3,,,reviewed,tul,tul,Edmond,Oklahoma,Oklahoma County,US
14:56.5,36.7927,-97.7278,7.053,2.6,ml,,52,,0.44,us,us20002w5n,2015-09-30T00:21:01.040Z,"1km SSE of Medford, Oklahoma",earthquake,1,6.3,,,reviewed,tul,tul,Medford,Oklahoma,Grant County,US
10:40.6,36.7495,-97.585,6.331,2.9,ml,,61,,0.71,us,us20002w2g,2015-09-30T00:21:01.040Z,"14km ESE of Medford, Oklahoma",earthquake,1.8,6.6,,,reviewed,tul,tul,Medford,Oklahoma,Grant County,US
13:20.5,36.8427,-97.8828,5.499,3,ml,,67,,0.61,us,us20002vzj,2015-09-30T00:21:02.040Z,"13km WNW of Medford, Oklahoma",earthquake,1,5.8,,,reviewed,tul,tul,Medford,Oklahoma,Grant County,US
48:23.6,36.7328,-98.4432,4.397,2.8,ml,,121,,0.35,us,us20002w1v,2015-09-30T00:21:02.040Z,"8km WSW of Cherokee, Oklahoma",earthquake,1.4,7.2,,,reviewed,tul,tul,Cherokee,Oklahoma,Alfalfa County,US
58:15.9,36.2888,-96.8566,5.124,2.7,ml,,61,,0.76,us,us20002w28,2015-09-30T00:21:02.040Z,"7km SW of Pawnee, Oklahoma",earthquake,1.4,6.9,,,reviewed,tul,tul,Pawnee,Oklahoma,Pawnee County,US
53:23.5,36.7504,-97.5899,6.746,2.8,ml,,69,,0.73,us,us20002vze,2015-09-30T00:21:02.040Z,"14km ESE of Medford, Oklahoma",earthquake,1.6,6.7,,,reviewed,tul,tul,Medford,Oklahoma,Grant County,US
33:28.7,35.7412,-97.3835,6.21,3.4,ml,,51,,0.7,us,us20002w1z,2015-09-30T00:21:03.040Z,"13km NE of Edmond, Oklahoma",earthquake,1.8,5.9,,,reviewed,tul,tul,Edmond,Oklahoma,Oklahoma County,US
52:52.5,36.7699,-98.2002,5,2.8,mb_lg,,44,0.034,0.38,us,us20002w3b,2015-09-30T00:21:03.040Z,"14km E of Cherokee, Oklahoma",earthquake,1.7,2,0.082,39,reviewed,us,us,Cherokee,Oklahoma,Alfalfa County,US
02:22.9,36.667,-98.4817,6.95,2.7,ml,,118,,0.5,us,us20002w63,2015-09-30T00:21:03.040Z,"14km SW of Cherokee, Oklahoma",earthquake,2.5,6.9,,,reviewed,tul,tul,Cherokee,Oklahoma,Alfalfa County,US
10:48.8,36.6057,-97.7029,6.038,2.6,ml,,67,,0.71,us,us100035ib,2015-09-30T00:21:03.040Z,"22km S of Medford, Oklahoma",earthquake,1.2,6.7,,,reviewed,tul,tul,Medford,Oklahoma,Grant County,US
21:45.5,36.8002,-98.3055,4.4,2.9,ml,,116,,0.67,us,us20002w6p,2015-09-30T00:21:03.040Z,"6km NE of Cherokee, Oklahoma",earthquake,3.2,7.7,,,reviewed,tul,tul,Cherokee,Oklahoma,Alfalfa County,US
41:18.3,36.7305,-97.5857,1.34,2.6,ml,,51,0.25,0.35,us,us20002wm4,2015-09-30T00:21:03.040Z,"15km ESE of Medford, Oklahoma",earthquake,1.4,7.9,,,reviewed,us,tul,Medford,Oklahoma,Grant County,US
45:19.6,35.6663,-97.0947,5,3,ml,,89,,0.45,us,us20002w8e,2015-10-09T20:19:09.040Z,"9km E of Luther, Oklahoma",earthquake,1.4,5.1,,,reviewed,tul,tul,Luther,Oklahoma,Oklahoma County,US
49:55.9,35.672,-97.0953,4.329,2.5,ml,,60,,0.52,us,us20002zzh,2015-10-09T20:19:09.040Z,"9km E of Luther, Oklahoma",earthquake,1.4,5.9,,,reviewed,tul,tul,Luther,Oklahoma,Oklahoma County,US
06:35.9,36.188,-97.359,4.594,2.5,ml,,44,,0.73,us,us20002wep,2015-10-09T20:19:09.040Z,"12km SSW of Perry, Oklahoma",earthquake,1.7,1.9,,,reviewed,tul,tul,Perry,Oklahoma,Noble County,US
59:15.5,35.6713,-97.0824,4.204,2.7,ml,,94,,0.89,us,us20002wb8,2015-10-09T20:19:09.040Z,"10km E of Luther, Oklahoma",earthquake,1.3,6.5,,,reviewed,tul,tul,Luther,Oklahoma,Oklahoma County,US
50:26.5,35.991,-96.7478,3.648,2.5,ml,,113,,0.53,us,us20002web,2015-10-09T20:19:10.040Z,"1km ENE of Cushing, Oklahoma",earthquake,2.5,5,,,reviewed,tul,tul,Cushing,Oklahoma,Payne County,US
47:49.7,36.0033,-96.7679,5,2.3,mb_lg,,64,0.049,0.46,us,us20002wex,2015-10-09T20:19:10.040Z,"2km N of Cushing, Oklahoma",earthquake,1.4,1.8,0.255,4,reviewed,us,us,Cushing,Oklahoma,Payne County,US
43:35.7,35.8479,-97.4613,3.8,2.6,mb_lg,,33,0.051,0.35,us,us20002wf8,2015-10-09T20:19:10.040Z,"4km SW of Guthrie, Oklahoma",earthquake,0.9,7.1,0.092,31,reviewed,us,us,Guthrie,Oklahoma,Logan County,US
58:56.7,36.5222,-98.4682,4.243,3.5,ml,,134,,0.56,us,us20002wiu,2015-10-09T20:19:10.040Z,"17km W of Helena, Oklahoma",earthquake,1.9,7.9,,,reviewed,tul,tul,Helena,Oklahoma,Alfalfa County,US
14:56.4,36.8455,-97.6854,4.235,2.6,ml,,59,,0.55,us,us20002wnr,2015-10-09T20:19:11.040Z,"6km NE of Medford, Oklahoma",earthquake,1.1,6.5,,,reviewed,tul,tul,Medford,Oklahoma,Grant County,US
35:33.0,35.9907,-97.224,5.309,2.7,ml,,62,,0.65,us,us20002wjr,2015-10-09T20:19:11.040Z,"5km NNE of Langston, Oklahoma",earthquake,1.1,7,,,reviewed,tul,tul,Langston,Oklahoma,Logan County,US
14:16.3,36.2779,-97.5033,2.109,2.7,ml,,86,,0.49,us,us20002xsh,2015-10-09T20:19:11.040Z,"19km W of Perry, Oklahoma",earthquake,1.4,7.6,,,reviewed,tul,tul,Perry,Oklahoma,Noble County,US
19:02.4,36.5342,-97.8429,5.978,2.5,ml,,83,,0.61,us,us20002y7l,2015-10-09T20:19:11.040Z,"15km NNE of Enid, Oklahoma",earthquake,1.4,6.5,,,reviewed,tul,tul,Enid,Oklahoma,Garfield County,US
09:16.7,36.662,-98.2852,5.426,3.7,mwr,,134,,0.68,us,us20002wp9,2015-10-09T20:19:11.040Z,"12km SSE of Cherokee, Oklahoma",earthquake,1.4,7.8,0.053,34,reviewed,tul,us,Helena,Oklahoma,Alfalfa County,US
56:53.0,36.2891,-97.5168,7.44,3.6,ml,,,,0.72,us,us20002wq4,2015-10-09T20:19:11.040Z,"20km W of Perry, Oklahoma",earthquake,2.2,6.4,,,reviewed,tul,tul,Perry,Oklahoma,Noble County,US
21:19.7,36.294,-97.523,7.2,3.1,ml,,,,0.89,us,us20002wqa,2015-10-09T20:19:11.040Z,"21km W of Perry, Oklahoma",earthquake,1.7,7.8,,,reviewed,tul,tul,Perry,Oklahoma,Noble County,US
22:07.4,35.4379,-97.0987,6.579,2.9,ml,,97,,0.53,us,us20002x08,2015-10-09T20:19:12.040Z,"0km WNW of McLoud, Oklahoma",earthquake,2,7.3,,,reviewed,tul,tul,McLoud,Oklahoma,Pottawatomie County,US
22:35.6,36.0395,-97.2517,6.11,2.6,ml,,84,,0.71,us,us20002xb3,2015-10-09T20:19:12.040Z,"10km N of Langston, Oklahoma",earthquake,2.3,7.8,,,reviewed,tul,tul,Langston,Oklahoma,Logan County,US
52:24.8,36.8349,-97.6774,4.984,2.7,ml,,43,,0.42,us,us20002y93,2015-10-09T20:19:12.040Z,"5km ENE of Medford, Oklahoma",earthquake,1.2,6.7,,,reviewed,tul,tul,Medford,Oklahoma,Grant County,US
40:42.8,35.7471,-97.3825,3.061,2.9,ml,,66,,0.78,us,us20002wrd,2015-10-09T20:19:12.040Z,"13km NE of Edmond, Oklahoma",earthquake,0.8,6.2,,,reviewed,tul,tul,Edmond,Oklahoma,Oklahoma County,US
23:35.3,36.0247,-97.1049,3.855,3.7,mwr,,67,,0.62,us,us20002wrz,2015-10-09T20:19:12.040Z,"8km NW of Perkins, Oklahoma",earthquake,1,7.3,0.037,71,reviewed,tul,us,Perkins,Oklahoma,Payne County,US
50:24.5,35.9992,-96.7556,0.875,2.5,ml,,197,,0.48,us,us20002y83,2015-10-09T20:19:12.040Z,"1km NNE of Cushing, Oklahoma",earthquake,1.7,7.4,,,reviewed,tul,tul,Cushing,Oklahoma,Payne County,US
52:09.1,36.5264,-98.4653,5,3.1,ml,,103,,0.48,us,us20002y6w,2015-10-09T20:19:13.040Z,"17km W of Helena, Oklahoma",earthquake,3,7.6,,,reviewed,tul,tul,Helena,Oklahoma,Alfalfa County,US
32:56.4,36.0154,-97.0924,3.515,2.2,ml,,90,,0.81,us,us20002x0p,2015-10-09T20:19:13.040Z,"7km NW of Perkins, Oklahoma",earthquake,1.5,7.4,,,reviewed,tul,tul,Perkins,Oklahoma,Payne County,US
24:50.5,36.2899,-97.5133,12.062,2.7,ml,,61,,0.38,us,us20002y5c,2015-10-09T20:19:14.040Z,"20km W of Perry, Oklahoma",earthquake,1.3,6.1,,,reviewed,tul,tul,Perry,Oklahoma,Noble County,US
15:35.0,35.8177,-97.4398,5.111,1.8,ml,,,,0,us,us20002x0s,2015-10-09T20:19:14.040Z,"6km S of Guthrie, Oklahoma",earthquake,0,0,,,reviewed,tul,tul,Guthrie,Oklahoma,Logan County,US
26:57.0,35.4554,-97.1698,6.938,2.3,ml,,,,0.64,us,us20002x0x,2015-10-09T20:19:14.040Z,"3km S of Harrah, Oklahoma",earthquake,1.5,4.9,,,reviewed,tul,tul,Harrah,Oklahoma,Oklahoma County,US
27:49.0,36.0233,-97.1002,2.984,2.3,ml,,,,0.6,us,us20002x0z,2015-10-09T20:19:14.040Z,"8km NW of Perkins, Oklahoma",earthquake,1.2,7.7,,,reviewed,tul,tul,Perkins,Oklahoma,Payne County,US
37:21.7,36.8682,-98.0086,5.425,3.1,ml,,92,,0.64,us,us20002x0k,2015-10-09T20:19:14.040Z,"25km WNW of Medford, Oklahoma",earthquake,1.6,5.7,,,reviewed,tul,tul,Medford,Oklahoma,Grant County,US
05:35.8,36.5541,-97.7107,2.748,2.7,ml,,51,,0.83,us,us20002xwy,2015-10-09T20:19:15.040Z,"23km NE of Enid, Oklahoma",earthquake,0.8,7.8,,,reviewed,tul,tul,Enid,Oklahoma,Garfield County,US
09:48.9,36.2297,-97.5047,16.039,2.8,ml,,62,,0.86,us,us20002xdr,2015-10-09T20:19:15.040Z,"20km WSW of Perry, Oklahoma",earthquake,1.3,3.3,,,reviewed,tul,tul,Perry,Oklahoma,Noble County,US
